"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT06","WT11"
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-15",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-16",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-17",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-18",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-19",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-20",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-21",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-22",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-23",,,,"0.01","0.2","0.2",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-24",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-25",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-26",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-27",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-28",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-29",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-30",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2002-12-31",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-01",,,,"0.12","3.5","3.5",,,,,,"0.1",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-02",,,,"0.00","0.0","2.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-03",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-04",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-05",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-06",,,,"0.23","1.6","1.6",,,,,,"0.2",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-07",,,,"0.00","0.0","0.6",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-08",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-09",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-10",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-11",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-12",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-13",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-14",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-15",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-16",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-17",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-18",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-19",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-20",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-21",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-22",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-23",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-24",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-25",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-26",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-27",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-28",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-29",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-30",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-01-31",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-01",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-02",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-03",,,,"0.66","7.8","7.8",,,,,,"0.7",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-04",,,,"0.00","0.0","6.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-05",,,,"0.16","2.1","8.1",,,,,,"0.2",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-06",,,,"0.61","13.2","17.0",,,,,,"0.6",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-07",,,,"0.08","1.0","16.0",,,,,,"0.1",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-08",,,,"0.00","0.0","13.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-09",,,,"0.00","0.0","12.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-10",,,,"0.00","0.0","11.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-11",,,,"0.00","0.0","11.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-12",,,,"0.00","0.0","10.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-13",,,,"0.00","0.0","8.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-14",,,,"0.00","0.0","7.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-15",,,,"0.32","4.0","11.0",,,,,,"0.3",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-16",,,,"0.00","0.0","9.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-17",,,,"0.00","0.0","8.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-18",,,,"0.00","0.0","7.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-19",,,,"0.00","0.0","6.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-20",,,,"0.00","0.0","5.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-21",,,,"0.00","0.0","4.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-22",,,,"0.00","0.0","4.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-23",,,,"0.02","0.2","3.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-24",,,,"0.03","0.3","3.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-25",,,,"0.00","0.0","3.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-26",,,,"0.14","1.8","4.0",,,,,,"0.1",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-27",,,,"0.00","0.0","4.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-28",,,,"0.31","3.5","7.0",,,,,,"0.3",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-01",,,,"0.00","0.0","6.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-02",,,,"0.66","10.5","16.0",,,,,,"0.7",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-03",,,,"0.00","0.0","13.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-04",,,,"0.00","0.0","11.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-05",,,,"0.07","1.0","9.0",,,,,,"0.1",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-07",,,,"0.00","0.0","5.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-08",,,,"0.00","0.0","3.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-09",,,,"0.00","0.0","2.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-10",,,,"0.00","0.0","1.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-11",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-12",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-13",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-14",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-15",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-16",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-17",,,,"0.00","0.0","0.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-18",,,,"3.36","21.0","21.0",,,,,,"3.4",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-19",,,,"3.48","29.0","48.0",,,,,,"3.5",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-20",,,,"0.84","7.0","50.0",,,,,,"0.8",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-21",,,,"0.60","5.0","46.0",,,,,,"0.6",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-22",,,,"0.00","0.0","41.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-23",,,,"0.00","0.0","36.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-24",,,,"0.00","0.0","32.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-25",,,,"0.00","0.0","29.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-26",,,,"0.00","0.0","24.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-27",,,,"0.00","0.0","20.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-28",,,,"0.61","9.0","24.0",,,,,,"0.6",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-29",,,,"0.00","0.0","17.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-30",,,,"0.00","0.0","13.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-31",,,,"0.00","0.0","11.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-04-01",,,,"0.00","0.0","9.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-04-02",,,,"0.00","0.0","8.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-04-03",,,,"0.00","0.0","7.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-04-04",,,,"0.02","0.5","7.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-04-05",,,,"0.00","0.0","6.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-04-06",,,,"0.23","2.2","6.0",,,,,,"0.2",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-04-07",,,,"0.00","0.0","4.0",,,,,,"0.0",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-04-08",,,,"0.14","1.0","3.0",,,,,,"0.1",,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-04-09",,,,"0.00","0.0","2.0",,,,,,"0.0",,,,,,
"US1COJF0048","DENVER 9.9 W, CO US","39.735","-105.1806","1769.1","2002-08-04",,,,"0.47","0.0","0.0",,,,,,,,,,,,
"US1COJF0048","DENVER 9.9 W, CO US","39.735","-105.1806","1769.1","2003-03-30",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0048","DENVER 9.9 W, CO US","39.735","-105.1806","1769.1","2003-03-31",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0048","DENVER 9.9 W, CO US","39.735","-105.1806","1769.1","2003-04-01",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0048","DENVER 9.9 W, CO US","39.735","-105.1806","1769.1","2003-04-02",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0048","DENVER 9.9 W, CO US","39.735","-105.1806","1769.1","2003-04-03",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0048","DENVER 9.9 W, CO US","39.735","-105.1806","1769.1","2003-04-04",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0048","DENVER 9.9 W, CO US","39.735","-105.1806","1769.1","2003-04-05",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0048","DENVER 9.9 W, CO US","39.735","-105.1806","1769.1","2003-04-06",,,,"0.26","1.2","0.0",,,,,,,,,,,,
"US1COJF0048","DENVER 9.9 W, CO US","39.735","-105.1806","1769.1","2003-04-07",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0048","DENVER 9.9 W, CO US","39.735","-105.1806","1769.1","2003-04-08",,,,"0.30","3.6","0.0",,,,,,,,,,,,
"US1COJF0048","DENVER 9.9 W, CO US","39.735","-105.1806","1769.1","2003-04-09",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-08-28",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-10",,,,"0.91","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-11",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-12",,,,"0.04","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-13",,,,"0.06","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-14",,,,"0.11","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-15",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-16",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-17",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-18",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-19",,,,"0.95","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-20",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-21",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-22",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-23",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-24",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-25",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-26",,,,"0.06","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-27",,,,"0.03","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-28",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-29",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-09-30",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-01",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-02",,,,"0.66","1.6","0.0",,,,,,"0.2",,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-03",,,,"0.10","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-04",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-05",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-06",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-07",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-08",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-09",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-15",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-16",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-17",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-18",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-19",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-20",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-21",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-22",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-23",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-24",,,,"0.05","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-25",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-26",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-27",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-28",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-29",,,,"0.23","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-30",,,,"0.26","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-10-31",,,,"0.02","0.3","0.0",,,,,,"0.0",,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-11-01",,,,"0.02","0.3","0.0",,,,,,"0.0",,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-11-02",,,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2002-11-03",,,,"0.06","0.7","0.0",,,,,,"0.1",,,,,,
